YEAR,MONTH,TAVG,TMAX,TMIN,HTDD,CLDD,ABSMAX,ABSMAX_DATE,ABSMIN,ABSMIN_DATE,ABS_RANGE,DX32,DX0,DT0,DT-18,PRCP,PRCPMAX,PRCPMAX_DATE,SNOW,SNOWMAX,SNOWMAX_DATE,DP.25,DP2.5,DP25X
1957,5,9.83,16.72,3,266.1111111,2.777777778,25.55555556,10,-5.555555556,17,31.11111112,0,0,11,0,107.696,34.29,20,0,0,31,11,8,1
1957,6,17.5,24.61,10.44,62.77777778,38.88888889,32.77777778,19,-1.111111111,9,33.88888889,1,0,2,0,130.81,22.098,24,0,0,30,9,9,0
1957,7,17.39,24,10.78,58.33333333,30,30.55555556,22,3.333333333,3,27.22222223,0,0,0,0,86.868,24.384,5,0,0,31,9,9,0
1957,8,15.67,23.22,8.06,91.11111111,12.22222222,28.33333333,4,0.555555556,22,27.77777777,0,0,0,0,34.29,11.43,10,0,0,31,6,3,0
1957,9,13.39,20.5,6.28,152.2222222,3.888888889,27.22222222,23,-3.333333333,29,30.55555555,0,0,4,0,77.978,33.274,23,0,0,30,9,6,1
1957,10,6.44,12.94,-0.06,368.3333333,0,23.88888889,10,-6.111111111,12,30,0,1,17,0,60.96,25.146,19,0,0,31,7,4,0
1957,11,1.78,6.94,-3.39,496.1111111,0,14.44444444,3,-19.44444444,27,33.88888888,0,3,24,2,102.87,21.082,15,NaN,NaN,,11,7,0
1957,12,-3.22,1.72,-8.22,644.4444444,0,13.33333333,21,-19.44444444,5,32.77777777,0,14,28,3,153.924,49.784,21,330.2,NaN,,14,11,2
1958,1,-8.56,-2.78,-14.33,810,0,4.444444444,1,-26.11111111,12,30.55555555,0,19,30,13,109.474,30.734,22,787.4,NaN,,15,11,1
1958,2,-11.67,-5.5,-17.78,839.4444444,0,8.333333333,27,-27.77777778,13,36.11111111,0,24,28,15,60.452,23.368,17,774.7,NaN,,7,6,0
1958,3,-1.06,3.39,-5.56,601.6666667,0,10,30,-11.11111111,9,21.11111111,0,5,31,0,27.432,10.414,15,241.3,NaN,,5,4,0
1958,4,4.72,11.67,-2.17,407.7777778,0,23.33333333,19,-9.444444444,5,32.77777777,0,1,27,0,81.788,27.178,22,152.4,NaN,,10,7,1
1958,5,8.67,15.56,1.72,290.5555556,0,24.44444444,19,-5,6,29.44444444,0,0,10,0,61.214,17.018,29,0,0,31,9,7,0
1958,6,13.06,20.06,6.06,158.3333333,0,26.11111111,2,-1.666666667,7,27.77777778,0,0,1,0,103.632,37.846,2,0,0,30,11,8,1
1958,7,18.17,24.33,12,42.77777778,37.77777778,28.88888889,2,5,18,23.88888889,0,0,0,0,135.636,57.15,29,0,0,31,10,9,1
1958,8,16.28,23.61,8.89,73.33333333,9.444444444,28.33333333,4,3.333333333,27,25,0,0,0,0,77.47,33.274,25,0,0,31,11,10,1
1958,9,13.11,19.28,6.94,163.3333333,6.111111111,29.44444444,1,-1.666666667,30,31.11111111,0,0,2,0,125.476,25.654,18,0,0,30,18,12,1
1958,10,5.83,11.94,-0.22,387.2222222,0,23.88888889,10,-7.222222222,6,31.11111111,0,0,20,0,81.026,13.716,17,0,0,31,15,14,0
1958,11,1.44,6.61,-3.72,487.2222222,0,15,19,-19.44444444,30,34.44444444,0,5,24,1,74.422,33.02,29,406.4,NaN,,13,7,1
1958,12,-13.06,-5.06,-21.06,944.4444444,0,3.888888889,30,-32.77777778,22,36.66666667,0,26,30,24,26.416,14.478,6,NaN,NaN,,9,2,0
1959,1,-11.11,-3.94,-18.28,912.2222222,0,9.444444444,22,-31.66666667,26,41.11111111,0,22,31,20,127.508,52.07,22,NaN,NaN,,14,8,1
1959,2,-12.78,-4,-21.56,870.5555556,0,5,27,-30.55555556,3,35.55555556,0,21,28,21,59.182,19.558,4,NaN,NaN,,11,5,0
1959,3,-5.44,2.28,-13.22,737.7777778,0,12.77777778,21,-24.44444444,11,37.22222222,0,10,31,9,72.644,19.558,13,NaN,NaN,,11,8,0
1959,4,4,10.83,-2.83,430,0,18.88888889,26,-12.22222222,13,31.11111111,0,0,26,0,26.416,11.176,3,NaN,NaN,,8,3,0
1959,5,11.17,19.06,3.22,213.8888889,2.777777778,28.33333333,29,-6.111111111,4,34.44444444,0,0,11,0,45.212,18.796,20,0,0,31,6,4,0
1959,6,15.39,21.5,9.28,111.1111111,22.77777778,29.44444444,30,2.777777778,14,26.66666666,0,0,0,0,43.434,11.938,2,0,0,30,10,5,0
1959,7,18.5,26.33,10.67,30,32.22222222,31.66666667,30,5,8,26.66666667,0,0,0,0,69.088,30.734,24,0,0,31,10,7,1
1959,8,18.94,26.11,11.72,32.77777778,51.11111111,31.11111111,16,1.666666667,3,29.44444444,0,0,0,0,81.534,14.732,10,0,0,31,14,11,0
1959,9,14.56,21.56,7.56,133.3333333,23.88888889,30.55555556,10,-2.222222222,19,32.77777778,0,0,8,0,72.39,23.622,30,0,0,30,10,7,0
1959,10,6.94,12.56,1.33,353.3333333,0,22.77777778,5,-10,22,32.77777778,0,0,14,0,206.248,49.53,2,0,0,31,18,12,2
1959,11,-0.33,4.72,-5.44,560.5555556,0,15.55555556,7,-13.88888889,30,29.44444445,0,6,26,0,203.708,82.296,28,0,127,27,18,12,1
1959,12,-4.78,-0.22,-9.33,716.1111111,0,4.444444444,16,-25.55555556,24,30,0,19,31,5,72.898,19.812,13,495.3,NaN,,11,6,0
1960,1,-10.17,-2.72,-17.56,882.7777778,0,1.666666667,16,-26.11111111,9,27.77777778,0,25,31,17,56.134,24.892,3,NaN,NaN,,18,3,0
1960,2,-6.72,-0.28,-13.17,726.6666667,0,8.888888889,12,-22.77777778,22,31.66666667,0,15,29,9,93.726,13.97,26,NaN,NaN,,17,11,0
1960,3,-8.33,-1.67,-14.94,826.1111111,0,8.333333333,28,-27.77777778,26,36.11111111,0,23,30,10,40.64,17.272,31,NaN,NaN,,10,4,0
1960,4,4.39,10.39,-1.61,418.8888889,0,23.33333333,18,-10,7,33.33333333,0,1,22,0,77.724,25.654,25,NaN,NaN,,14,6,1
1960,5,11.67,18.89,4.39,206.6666667,0,26.66666667,28,-3.333333333,3,30,0,0,4,0,59.182,11.43,25,0,0,31,13,8,0
1960,6,14.56,22.17,7,117.2222222,3.888888889,27.77777778,18,-1.111111111,9,28.88888889,0,0,2,0,99.568,37.592,18,0,0,30,13,7,1
1960,7,15.67,23.39,7.89,86.66666667,3.333333333,29.44444444,30,0,15,29.44444444,0,0,1,0,85.598,23.622,31,0,0,31,10,8,0
1960,8,15.78,24.06,7.5,82.77777778,3.333333333,29.44444444,29,1.666666667,26,27.77777777,0,0,0,0,28.702,10.16,6,0,0,31,10,3,0
1960,9,13.5,21.11,5.89,148.3333333,3.333333333,31.66666667,9,-0.555555556,17,32.22222223,0,0,1,0,96.774,47.752,13,0,0,30,10,8,1
1960,10,5.61,12.94,-1.67,393.8888889,0,23.33333333,15,-5.555555556,22,28.88888889,0,0,25,0,62.738,17.272,24,0,25.4,25,10,5,0
1960,11,1.78,7.22,-3.67,496.1111111,0,12.77777778,23,-11.66666667,8,24.44444445,0,2,24,0,58.928,13.97,30,0,0,30,14,6,0
1960,12,-10.67,-3.5,-17.83,870,0,10,7,-31.66666667,29,41.66666667,0,24,30,13,25.908,8.382,22,NaN,NaN,,13,3,0
1961,1,-13.06,-5.39,-20.78,973.8888889,0,5.555555556,15,-31.11111111,24,36.66666667,0,23,31,23,27.432,12.954,2,NaN,NaN,,7,2,0
1961,2,-7.61,0.44,-15.61,725.5555556,0,9.444444444,19,-31.11111111,4,40.55555555,0,15,28,14,52.07,28.448,26,266.7,NaN,,8,3,1
1961,3,-3.33,3.5,-10.17,671.6666667,0,17.22222222,29,-26.11111111,18,43.33333333,0,8,31,6,49.022,17.272,9,444.5,NaN,,8,5,0
1961,4,1.72,7.28,-3.83,470,0,17.22222222,22,-11.66666667,9,28.88888889,0,2,26,0,87.63,23.876,11,520.7,NaN,,13,8,0
1961,5,9.06,16.11,2.06,271.6666667,1.111111111,28.33333333,16,-7.222222222,1,35.55555555,0,0,10,0,94.742,28.702,10,50.8,50.8,3,16,11,1
1961,6,14.67,21.83,7.44,111.1111111,6.111111111,28.88888889,30,-2.222222222,16,31.11111111,0,0,4,0,126.746,46.99,22,0,0,30,10,7,2
1961,7,17.33,24.22,10.44,51.11111111,19.44444444,29.44444444,24,1.666666667,6,27.77777777,0,0,0,0,87.376,28.194,15,0,0,31,11,7,1
1961,8,16.5,23.56,9.39,64.44444444,11.66666667,28.88888889,10,1.666666667,14,27.22222222,0,0,0,0,98.298,27.432,30,0,0,31,15,9,1
1961,9,16.78,24.44,9.11,78.33333333,32.77777778,30.55555556,5,-1.666666667,30,32.22222223,0,0,4,0,33.02,16.51,15,0,0,30,11,3,0
1961,10,8.5,16.56,0.44,288.8888889,0,25,8,-9.444444444,24,34.44444444,0,0,16,0,52.324,21.59,4,0,0,31,9,6,0
1961,11,0.33,5.72,-5,538.8888889,0,17.22222222,4,-11.66666667,20,28.88888889,0,6,24,0,79.248,17.78,25,124.46,76.2,30,17,7,0
1961,12,-6.67,-1.39,-11.94,753.3333333,0,6.666666667,6,-26.66666667,17,33.33333334,0,18,30,6,62.484,14.986,5,NaN,NaN,,13,8,0
1962,1,-10.22,-2.94,-17.56,855.5555556,0,7.777777778,16,-27.22222222,31,35,0,20,30,17,65.278,25.4,7,279.4,NaN,,11,5,1
1962,2,-11.28,-3.28,-19.28,795.5555556,0,8.333333333,6,-33.88888889,2,42.22222222,0,21,27,16,75.946,17.272,24,711.2,NaN,,12,9,0
1962,3,-3.78,3.56,-11.11,665,0,17.77777778,31,-24.44444444,2,42.22222222,0,6,30,8,35.56,3.048,1,NaN,NaN,,5,1,0
1962,4,3.17,10.11,-3.83,442.2222222,1.111111111,27.22222222,29,-15,4,42.22222222,0,2,25,0,90.932,26.67,30,NaN,NaN,,11,7,1
1962,5,10.44,18.33,2.56,253.3333333,8.888888889,31.11111111,19,-6.666666667,13,37.77777778,0,0,12,0,49.53,14.732,14,0,0,31,9,5,0
1962,6,14.78,23.06,6.56,107.7777778,1.666666667,27.77777778,30,0,10,27.77777778,0,0,4,0,43.688,10.16,11,0,0,30,11,8,0
1962,7,15.11,23.56,6.72,102.2222222,2.777777778,30.55555556,9,0,2,30.55555556,0,0,1,0,156.972,28.956,31,0,0,31,15,13,1
1962,8,15.5,23.44,7.61,91.66666667,7.777777778,28.88888889,31,2.222222222,19,26.66666667,0,0,0,0,98.298,32.512,8,0,0,31,13,7,1
1962,9,10.56,17.56,3.5,232.2222222,1.111111111,28.33333333,1,-5.555555556,21,33.88888889,0,0,6,0,103.378,26.67,18,0,0,30,12,8,1
1962,10,5.94,12.44,-0.5,376.6666667,0,23.33333333,4,-6.666666667,26,30,0,1,20,0,82.042,25.908,6,50.8,0,31,12,7,1
1962,11,-2.61,4.11,-9.33,628.3333333,0,13.33333333,29,-17.77777778,26,31.11111111,0,3,30,1,56.388,22.098,11,0,0,30,9,5,0
1962,12,-8.61,-2.06,-15.17,835.5555556,0,14.44444444,1,-31.66666667,21,46.11111111,0,20,31,12,71.882,18.542,7,241.3,NaN,,12,10,0
1963,1,-10.83,-4.5,-17.17,812.2222222,0,5,11,-31.66666667,16,36.66666667,0,23,28,17,56.134,14.478,27,NaN,NaN,,10,7,0
1963,2,-12.89,-5.11,-20.67,874.4444444,0,4.444444444,20,-34.44444444,27,38.88888888,0,24,28,18,34.29,9.652,3,NaN,NaN,,11,5,0
1963,3,-3.5,3.61,-10.56,651.6666667,0,20,27,-26.66666667,1,46.66666667,0,8,30,3,89.408,23.622,7,NaN,NaN,,13,10,0
1963,4,2.33,10.17,-5.56,480,0,18.88888889,19,-11.66666667,9,30.55555556,0,1,28,0,56.642,14.478,4,NaN,NaN,,9,6,0
1963,5,7.83,15.67,0,326.1111111,0,23.33333333,10,-6.666666667,24,30,0,0,18,0,62.23,12.446,11,0,0,31,11,7,0
1963,6,14.56,22.72,6.39,119.4444444,6.111111111,29.44444444,29,1.111111111,1,28.33333333,0,0,0,0,73.66,11.684,16,0,0,30,10,9,0
1963,7,16.89,24.83,8.94,73.88888889,29.44444444,31.66666667,27,2.222222222,6,29.44444445,0,0,0,0,46.736,22.86,30,0,0,31,7,5,0
1963,8,13.83,21.39,6.33,136.1111111,0,26.66666667,23,1.666666667,28,25,0,0,0,0,80.518,20.574,14,0,0,31,16,11,0
1963,9,10.28,19.22,1.33,241.1111111,0,26.66666667,19,-7.777777778,25,34.44444445,0,0,12,0,23.368,7.366,13,0,0,30,7,4,0
1963,10,8.78,18.78,-1.17,288.8888889,0,27.22222222,8,-5,5,32.22222222,0,0,20,0,9.398,6.096,4,0,0,31,3,1,0
1963,11,3.28,8.22,-1.67,451.6666667,0,13.88888889,23,-10.55555556,26,24.44444445,0,1,21,0,114.3,35.56,8,0,0,30,19,12,1
1963,12,-11.44,-5.39,-17.5,802.2222222,0,4.444444444,9,-28.88888889,31,33.33333333,0,28,27,14,50.292,19.812,9,NaN,NaN,,13,7,0
1964,1,-7.44,-1.28,-13.56,798.3333333,0,7.222222222,26,-31.66666667,1,38.88888889,0,18,31,10,94.996,29.972,21,NaN,NaN,,11,6,1
1964,2,-10.44,-1.83,-19,805,0,2.777777778,19,-33.33333333,10,36.11111111,0,22,28,17,28.702,8.382,7,NaN,NaN,,9,3,0
1964,3,-3.33,4.17,-10.83,671.6666667,0,14.44444444,6,-18.33333333,12,32.77777777,0,8,31,1,75.184,41.656,5,NaN,NaN,,8,5,1
1964,4,2.28,10.17,-5.61,462.2222222,0,21.11111111,28,-19.44444444,1,40.55555555,0,2,26,1,20.828,6.096,23,NaN,NaN,,9,4,0
1964,5,11.28,20.06,2.56,221.6666667,3.888888889,30.55555556,24,-4.444444444,22,35,0,0,10,0,93.472,50.8,14,NaN,NaN,,12,6,1
1964,6,13,22.22,3.72,155,3.888888889,30,22,-6.111111111,6,36.11111111,0,0,5,0,30.48,13.97,16,NaN,NaN,,7,2,0
1964,7,18,26,10,37.77777778,32.77777778,31.66666667,29,0,31,31.66666667,0,0,1,0,52.832,22.098,3,NaN,NaN,,8,5,0
1964,8,13.56,21.06,6,152.2222222,3.333333333,26.66666667,31,-0.555555556,1,27.22222223,0,0,1,0,167.894,77.47,23,NaN,NaN,,14,10,2
1964,9,12.33,20.28,4.44,186.6666667,6.666666667,27.77777778,11,-2.777777778,17,30.55555556,0,0,7,0,20.574,7.112,28,NaN,NaN,,7,3,0
1964,10,6.06,13.78,-1.67,355,0,25,18,-8.888888889,9,33.88888889,0,0,23,0,23.622,5.334,14,NaN,NaN,,7,6,0
1964,11,2.39,8.17,-3.44,478.8888889,0,18.33333333,13,-11.66666667,22,30,0,1,22,0,66.548,21.59,20,NaN,NaN,,12,8,0
1964,12,-6.56,-1.17,-11.89,744.4444444,0,8.333333333,12,-25,17,33.33333333,0,19,30,5,73.152,21.082,5,NaN,NaN,,14,11,0
1965,1,-10.89,-4.06,-17.67,905.5555556,0,10,10,-32.77777778,16,42.77777778,0,25,31,13,44.196,10.922,24,NaN,NaN,,10,7,0
1965,2,-10.11,-3.28,-16.89,796.1111111,0,7.222222222,9,-25.55555556,5,32.77777778,0,18,28,17,76.708,25.4,8,NaN,NaN,,12,7,1
1965,3,-4.44,2.11,-11,706.1111111,0,13.88888889,5,-20.55555556,26,34.44444445,0,10,31,3,43.942,8.382,30,NaN,NaN,,12,7,0
1965,4,1.17,7.94,-5.67,483.3333333,0,15,30,-18.33333333,2,33.33333333,0,1,28,2,71.882,15.24,22,NaN,NaN,,10,9,0
1965,5,10.78,20.5,1.06,238.8888889,5,29.44444444,27,-4.444444444,15,33.88888888,0,0,18,0,19.812,9.652,8,NaN,NaN,,7,3,0
1965,6,13.72,21.83,5.61,151.1111111,12.77777778,30,29,-5,1,35,0,0,4,0,60.706,15.24,29,NaN,NaN,,11,10,0
1965,7,15.11,23,7.22,104.4444444,5,27.77777778,14,2.222222222,2,25.55555556,0,0,0,0,66.294,22.86,19,NaN,NaN,,8,6,0
1965,8,16.39,23.5,9.28,88.33333333,28.33333333,31.66666667,16,-1.111111111,31,32.77777778,0,0,1,0,99.314,19.558,10,NaN,NaN,,15,10,0
1965,9,13.72,20.39,7.06,150.5555556,17.77777778,31.11111111,22,-5,28,36.11111111,0,0,4,0,96.266,19.05,25,NaN,NaN,,14,8,0
1965,10,5.33,11.44,-0.83,377.7777778,0,25,20,-8.888888889,6,33.88888889,0,0,17,0,88.646,20.828,8,0,0,31,16,11,0
1965,11,-1.11,4.11,-6.33,583.8888889,0,15,7,-11.66666667,15,26.66666667,0,6,29,0,124.46,27.432,17,NaN,NaN,,17,12,1
1965,12,-4.28,-0.22,-8.39,701.6666667,0,7.777777778,31,-23.88888889,21,31.66666667,0,15,31,5,42.418,9.398,4,NaN,NaN,,12,6,0
1966,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,,,NaN,NaN,,NaN,NaN,,,,
1966,2,-9,-1.5,-16.56,731.1111111,0,10,12,-32.77777778,20,42.77777778,0,15,27,12,71.882,39.116,14,254,NaN,,9,5,1
1966,3,-3.44,3.61,-10.5,675,0,17.77777778,19,-21.11111111,16,38.88888889,0,7,31,5,88.646,20.066,13,0,0,31,10,8,0
1966,4,1.5,8.11,-5.11,504.4444444,0,19.44444444,22,-12.77777778,4,32.22222222,0,0,29,0,13.97,6.604,24,0,0,30,4,3,0
1966,5,7.06,14.78,-0.67,350,0,27.77777778,25,-7.777777778,4,35.55555556,0,0,18,0,68.326,24.13,19,0,0,31,9,8,0
1966,6,14.5,23.5,5.44,128.3333333,12.22222222,30.55555556,26,-2.222222222,3,32.77777778,0,0,4,0,62.484,27.94,10,0,0,30,6,5,1
1966,7,17.11,26,8.22,62.77777778,26.11111111,32.77777778,4,2.222222222,21,30.55555556,2,0,0,0,52.324,17.78,20,0,0,31,10,6,0
1966,8,16.11,24.28,7.94,72.22222222,3.333333333,29.44444444,10,4.444444444,15,25,0,0,0,0,150.368,66.294,17,0,0,31,13,7,1
1966,9,11.06,18.28,3.72,218.8888889,0,27.22222222,2,-2.777777778,27,30,0,0,9,0,107.188,33.528,22,0,0,30,11,10,1
1966,10,5.72,12.72,-1.28,391.1111111,0,24.44444444,10,-8.888888889,30,33.33333333,0,0,21,0,45.466,9.652,20,0,0,31,12,7,0
1966,11,2.39,8,-3.17,477.7777778,0,17.22222222,3,-13.88888889,22,31.11111111,0,2,21,0,59.436,19.558,11,0,0,30,11,7,0
1966,12,-6.06,-1.44,-10.61,755.5555556,0,13.88888889,11,-22.77777778,31,36.66666667,0,20,29,4,78.486,20.574,25,NaN,NaN,,12,7,0
1967,1,-6.22,-0.33,-12.11,734.4444444,0,12.22222222,24,-29.44444444,19,41.66666666,0,18,30,8,39.624,19.05,28,NaN,NaN,,8,3,0
1967,2,-12.39,-3.89,-20.83,795.5555556,0,8.333333333,16,-36.66666667,14,45,0,24,26,19,56.388,10.668,16,NaN,NaN,,13,10,0
1967,3,-4.78,2.11,-11.67,716.6666667,0,13.88888889,27,-28.88888889,19,42.77777778,0,14,30,8,30.734,7.366,6,NaN,NaN,,9,5,0
1967,4,3.11,9.89,-3.72,422.7777778,0,21.11111111,2,-12.77777778,4,33.88888889,0,1,23,0,105.41,19.304,18,NaN,NaN,,13,9,0
1967,5,6.39,13.17,-0.39,370,0,25,2,-5,6,30,0,0,21,0,93.218,30.734,8,NaN,NaN,,11,7,1
1967,6,17,25.22,8.78,58.88888889,18.88888889,29.44444444,12,-2.222222222,1,31.66666666,0,0,1,0,34.798,13.208,9,NaN,NaN,,7,4,0
1967,7,18.06,24.94,11.17,33.33333333,24.44444444,28.88888889,11,4.444444444,7,24.44444445,0,0,0,0,62.992,28.702,3,NaN,NaN,,10,6,1
1967,8,16.56,23.56,9.56,63.33333333,8.333333333,26.66666667,19,1.666666667,23,25,0,0,0,0,174.498,38.1,5,NaN,NaN,,12,9,3
1967,9,11.72,19.94,3.44,198.3333333,0,26.11111111,18,-1.666666667,11,27.77777778,0,0,9,0,78.486,26.416,10,NaN,NaN,,9,8,1
1967,10,7.22,13.5,0.89,345,0,26.66666667,4,-9.444444444,30,36.11111111,0,0,16,0,96.012,29.972,26,NaN,NaN,,11,6,2
1967,11,-2.17,2.83,-7.17,597.7777778,0,16.11111111,2,-17.22222222,30,33.33333333,0,10,27,0,122.682,58.674,3,NaN,NaN,,15,10,1
1967,12,-6.22,-0.33,-12.11,760.5555556,0,8.888888889,19,-27.77777778,27,36.66666667,0,19,31,7,75.438,18.542,13,NaN,NaN,,11,5,0
1968,1,-12.94,-4.72,-21.11,939.4444444,0,5,28,-34.44444444,13,39.44444444,0,23,30,20,23.368,6.096,16,NaN,NaN,,11,3,0
1968,2,-11.39,-4.44,-18.33,861.6666667,0,7.222222222,3,-27.22222222,24,34.44444444,0,22,29,18,9.652,2.286,13,NaN,NaN,,9,0,0
1968,3,-1.67,5.56,-8.94,620,0,17.22222222,30,-25,7,42.22222222,0,8,27,5,69.088,26.67,17,NaN,NaN,,9,6,1
1968,4,6.22,14.67,-2.22,363.3333333,0,26.66666667,15,-10,6,36.66666667,0,0,24,0,84.328,51.054,25,NaN,NaN,,7,5,1
1968,5,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,,,NaN,NaN,,NaN,NaN,,,,
1968,6,14.11,20.44,7.83,132.7777778,6.666666667,29.44444444,10,3.333333333,18,26.11111111,0,0,0,0,97.282,19.05,26,0,0,30,18,9,0
1968,7,17.22,25.22,9.22,63.33333333,29.44444444,30.55555556,18,2.777777778,30,27.77777778,0,0,0,0,69.088,20.32,10,0,0,31,8,6,0
1968,8,15.17,23.17,7.17,100.5555556,6.111111111,27.77777778,25,1.111111111,28,26.66666667,0,0,0,0,57.404,12.954,18,0,0,31,14,6,0
1968,9,14,21.56,6.5,120,0,26.66666667,23,0,30,26.66666667,0,0,1,0,81.788,24.384,12,0,0,30,11,7,0
1968,10,8.5,14.56,2.44,305,0,25.55555556,3,-3.333333333,6,28.88888889,0,0,12,0,81.534,18.796,25,0,0,31,15,9,0
1968,11,-0.44,4,-4.89,563.3333333,0,13.88888889,3,-13.88888889,28,27.77777778,0,3,28,0,161.29,33.02,8,NaN,NaN,,14,11,3
1968,12,-8.89,-3.72,-14.06,843.3333333,0,5.555555556,14,-29.44444444,27,35,0,21,30,10,95.25,25.654,29,NaN,NaN,,13,8,1
1969,1,-10.61,-4.5,-16.72,897.2222222,0,6.666666667,24,-27.77777778,29,34.44444445,0,24,31,17,27.686,5.334,7,NaN,NaN,,8,6,0
1969,2,-7.56,-0.83,-14.22,724.4444444,0,11.11111111,23,-23.33333333,9,34.44444444,0,17,28,11,23.114,3.81,10,NaN,NaN,,12,5,0
1969,3,-4.39,1.94,-10.78,704.4444444,0,13.88888889,19,-25.55555556,7,39.44444445,0,11,31,4,31.242,23.114,25,NaN,NaN,,5,2,0
1969,4,3.39,10.61,-3.83,448.3333333,0,23.88888889,28,-13.33333333,3,37.22222222,0,1,22,0,94.996,31.75,19,NaN,NaN,,15,7,2
1969,5,9.5,16.44,2.56,276.6666667,2.222222222,27.77777778,30,-5,6,32.77777778,0,0,12,0,121.92,56.642,20,0,0,31,13,8,1
1969,6,15.22,21.28,9.17,110.5555556,18.33333333,27.77777778,28,1.111111111,10,26.66666667,0,0,0,0,88.138,26.67,24,0,0,30,8,7,1
1969,7,17.06,24.17,10,58.88888889,20.55555556,30,17,1.111111111,8,28.88888889,0,0,0,0,91.948,27.178,13,0,0,31,11,6,1
1969,8,17.17,24.72,9.67,52.22222222,16.66666667,28.33333333,25,1.111111111,27,27.22222222,0,0,0,0,88.646,27.94,17,0,0,31,10,9,1
1969,9,13.22,19.78,6.67,161.6666667,7.777777778,28.88888889,2,-0.555555556,30,29.44444445,0,0,3,0,60.96,27.178,8,0,0,30,9,5,1
1969,10,6.17,12.56,-0.28,377.7777778,0,22.22222222,13,-9.444444444,24,31.66666666,0,1,15,0,44.196,11.176,21,190.5,0,31,9,6,0
1969,11,1.06,5.67,-3.61,518.8888889,0,13.33333333,4,-17.77777778,22,31.11111111,0,6,19,1,106.172,34.036,3,NaN,NaN,,15,9,1
1969,12,-8.61,-3.72,-13.44,835,0,5.555555556,12,-30.55555556,26,36.11111112,0,25,31,7,101.346,31.75,27,NaN,NaN,,17,11,1
1970,1,-14.94,-6.89,-23.06,1032.222222,0,5.555555556,30,-34.44444444,22,40,0,28,31,25,23.368,7.62,26,NaN,NaN,,9,3,0
1970,2,-8.94,-1.44,-16.44,763.8888889,0,7.222222222,19,-29.44444444,27,36.66666666,0,13,28,14,58.42,21.082,16,NaN,NaN,,10,4,0
1970,3,-4.61,1.72,-10.94,711.6666667,0,10,20,-20.55555556,30,30.55555556,0,9,31,4,48.514,10.922,23,NaN,NaN,,11,5,0
1970,4,3,10.17,-4.17,445.5555556,0,26.66666667,29,-15,6,41.66666667,0,0,24,0,75.692,25.654,25,NaN,NaN,,6,6,1
1970,5,10.67,18.22,3.11,230.5555556,0,26.66666667,11,-3.888888889,7,30.55555556,0,0,9,0,38.354,7.366,3,NaN,NaN,,14,8,0
1970,6,15,22.89,7.17,100.5555556,11.66666667,27.77777778,10,-0.555555556,14,28.33333334,0,0,1,0,74.676,20.32,3,0,0,30,11,8,0
1970,7,17.56,24.83,10.22,55,30,31.11111111,31,3.333333333,13,27.77777778,0,0,0,0,81.28,39.37,11,0,0,31,18,7,1
1970,8,17.22,25,9.44,61.11111111,27.22222222,29.44444444,16,2.777777778,19,26.66666666,0,0,0,0,84.836,20.32,24,0,0,31,14,7,0
1970,9,12.72,19.11,6.39,169.4444444,1.666666667,24.44444444,27,0.555555556,30,23.88888888,0,0,0,0,136.144,23.368,19,0,0,30,19,12,0
1970,10,8.17,14.22,2.06,315.5555556,0,23.88888889,8,-8.333333333,21,32.22222222,0,0,11,0,82.296,18.542,23,0,0,31,12,9,0
1970,11,2.22,7,-2.56,482.7777778,0,16.66666667,3,-14.44444444,25,31.11111111,0,2,25,0,76.2,15.748,21,NaN,NaN,,16,10,0
1970,12,-8.39,-2.89,-13.89,828.3333333,0,11.11111111,3,-27.22222222,22,38.33333333,0,24,30,8,87.884,19.05,4,NaN,NaN,,16,6,0
1971,1,-13.17,-5.72,-20.61,976.1111111,0,3.333333333,5,-34.44444444,17,37.77777777,0,26,31,19,28.448,4.318,30,NaN,NaN,,10,6,0
1971,2,-7.17,-2.17,-12.22,617.2222222,0,7.222222222,27,-31.66666667,4,38.88888889,0,16,23,7,88.138,21.844,8,NaN,NaN,,14,9,0
1971,3,-6.56,0.83,-13.94,771.6666667,0,10,16,-24.44444444,11,34.44444444,0,12,30,9,118.364,35.306,5,NaN,NaN,,13,8,2
1971,4,0.5,7.44,-6.5,535.5555556,0,17.77777778,13,-13.88888889,6,31.66666667,0,1,30,0,38.354,10.16,10,NaN,NaN,,12,5,0
1971,5,8.83,16.56,1.11,298.8888889,3.888888889,30.55555556,20,-4.444444444,15,35,0,0,17,0,75.184,23.368,21,NaN,NaN,,13,6,0
1971,6,14.83,23.56,6.11,117.7777778,12.77777778,29.44444444,30,-2.777777778,2,32.22222222,0,0,5,0,52.578,28.448,26,0,0,30,8,5,1
1971,7,16.72,24.56,8.83,70,20,31.66666667,1,2.777777778,28,28.88888889,0,0,0,0,118.618,24.892,25,0,0,31,12,10,0
1971,8,16,23.28,8.72,90,18.33333333,28.88888889,20,0.555555556,25,28.33333333,0,0,0,0,144.526,61.468,28,0,0,31,10,6,2
1971,9,14.72,21.11,8.39,125,17.22222222,26.66666667,8,0,25,26.66666667,0,0,1,0,100.584,24.13,14,0,0,30,14,8,0
